binary,given_name,surname,date_of_birth,phone_number,email,address,city,state,zipcode,min max scaling,random label num 3,target,random label num 12,semi_constant_2,uniform corr 2,corr_feature_class,constant_1,semi_constant_1,pd qcut2,correlated w target 2,informative_2,outliers 1,duplicate_2,random choice 7,random choice 2,duplicate_1,pd qcut1,standard scaling,outliers 2,pd qcut3,constant_2,correlated w target 1,informative_1,uniform corr 1,multicollinearity 4,multicollinearity 2,multicollinearity 3,multicollinearity 1,random choice 4,class
binary_2,Patrick,Buck,,001-340-322-0863x092,,,Lake David,,,,,-2.8155673580752207,,q_const_0,,-2.356746713225741,constant_value,q_const_0,Q1,,-1.2103046383610165,,-1.2103046383610165,Saturday,Rand Choice 1,1.5091161528260724,Low,46756.2894365982,,G2,constant_value,5.775338167029665,1.5091161528260724,0.049401050688880836,0.45893961280975365,-0.3304740161131962,,-0.6592330805720054,,0
binary_2,Jose,,1962-03-07,,,,Heatherfurt,,,297.29876534008804,label num lo 1,-2.700320973166572,label num hi 11,q_const_0,,2.3805985449887332,constant_value,q_const_0,Q1,,-1.0741850083446343,2.083294146638921,-1.0741850083446343,,Rand Choice 1,2.105651260751548,,,2.441312861904878,G2,constant_value,-3.9199796812330496,2.105651260751548,,0.7544028799093191,-1.583520495907694,,-0.23448965028889304,,0
binary_1,Anita,Campbell,2016-04-15,517.509.8389,,,,,,394.7116202089921,label num lo 1,1.6160685029049882,label num hi 4,q_const_0,0.6565980728213795,3.1516994862673107,constant_value,q_const_0,Q3,,0.7256317857661266,-1.8798403545214029,0.7256317857661266,Saturday,Rand Choice 2,0.5420373530562769,High,,-1.0799113439323005,G5,constant_value,2.955856357078347,0.5420373530562769,,,,,0.6364373402144811,West,1
binary_1,Susan,Young,1961-05-10,001-666-963-9066x6037,apeters@example.net,781 White Rest Suite 114,Stephaniefort,WY,,502.00013491895174,label num lo 2,-5.193694065586722,,q_const_0,,,constant_value,q_const_0,Q1,-2.555575905799367,-2.7471039186784223,-1.9521291481334841,-2.7471039186784223,Saturday,Rand Choice 2,-1.5808338053951378,Low,46622.74900253246,,G1,constant_value,-6.227379437735698,-1.5808338053951378,0.3849711701101683,0.9461661509145316,-1.0736189558665066,0.537741740165976,,North,0
binary_1,Michelle,,,(628)853-3206x047,,,,,,155.38732256921804,,6.753041785687344,label num hi 11,q_const_0,0.9948688299955769,5.837741969961662,constant_value,q_const_0,Q4,8.393215255888933,2.7865335763491093,0.47774509424569,2.7865335763491093,Friday,Rand Choice 2,-1.906461693594084,,,,G6,constant_value,1.1034149125082653,-1.906461693594084,0.6831589178479054,1.3901201777916075,,0.9019780455606848,0.9278768032643281,,1
,Taylor,,,(566)658-4801x184,,0798 Bowen Key Apt. 682,Patelfurt,,77167,362.17015366114305,label num lo 1,-1.1664189096255335,label num hi 5,q_const_0,0.44856155650109275,0.9855295893224365,constant_value,q_const_0,Q2,,-0.5796561835303944,-1.2119380319501696,-0.5796561835303944,Wednesday,Rand Choice 2,0.49857235640204245,Low,,,,constant_value,3.6508792723894956,0.49857235640204245,0.5196068085448916,-0.4266737860120698,,,,,0
binary_1,Victoria,Hernandez,1949-04-11,(732)480-8525,,87072 White Mountain,Davisfurt,,96480,,label num lo 3,3.5074414083673005,label num hi 2,q_const_0,,,constant_value,q_const_0,Q4,3.364079984204934,1.6794108423746419,-0.2486016777541952,1.6794108423746419,Saturday,Rand Choice 1,1.0537123338454109,High,40189.00898700977,,G6,constant_value,-0.38232364347781655,1.0537123338454109,0.7698893544826158,-0.07546853859714776,0.8539168506411267,0.31240778384867524,1.295594213348636,,1
binary_1,Cathy,Torres,1950-12-29,349-917-1196,,9431 Danielle Valleys,Jordanville,,02262,275.4647730606939,label num lo 2,-2.9636766651656874,,q_const_0,,0.2667925675108398,constant_value,q_const_0,,,-1.6659095702215798,2.3830254491831564,-1.6659095702215798,Sunday,Rand Choice 2,-1.2917826531019712,Low,63758.057539281006,,G2,constant_value,4.236057485961595,-1.2917826531019712,0.4713699874403573,0.7373492881903254,0.8039626969000992,,,,0
,Alyssa,,,001-951-220-9314x112,,,Kristinfort,OK,,,label num lo 3,0.7285803245677636,label num hi 12,q_const_0,,0.8485719240414753,constant_value,q_const_0,Q3,,0.15792048631819178,-0.5919002602866698,0.15792048631819178,Saturday,Rand Choice 2,-0.5690306908170069,,42174.90522364885,-0.16351882031569698,G4,constant_value,0.8126517517684249,-0.5690306908170069,0.8186665881976611,-0.8379279456655866,0.36524984340761407,,1.359598483042889,South,1
,,Randolph,,(590)731-1312x609,,593 Stevens Corner,Lake Benjamin,VA,19827,,label num lo 2,0.9294732936192295,,q_const_0,,1.478110160911199,constant_value,q_const_0,Q3,2.7941475047393043,0.351335058462536,0.414186839355631,0.351335058462536,Tuesday,Rand Choice 2,0.1529069747191586,High,46570.21994099322,,G4,constant_value,-2.294764034644319,0.1529069747191586,,-0.4549362573964191,0.32777515374494315,0.5647309064319781,,,1
binary_1,Cindy,,1948-12-07,(780)422-0376x2251,russellalicia@example.org,87856 Sosa Lane Apt. 497,Jameschester,NV,45424,527.6425368272807,label num lo 2,3.2213614728371383,label num hi 1,q_const_0,,,constant_value,q_const_0,Q4,,1.629415718080728,-0.7712408428711353,1.629415718080728,Thursday,Rand Choice 1,1.6595667537633885,,,3.8875972775409657,G6,constant_value,-0.9739899284506706,1.6595667537633885,,0.8073574976965013,1.1479693872076127,,0.42092845962286823,North,1
binary_1,,Washington,1992-01-12,768-721-9840,maria54@example.org,,East Xavierville,AL,60822,,label num lo 3,1.0664884118576121,,q_const_0,,,constant_value,q_const_0,Q3,,0.4375500188313757,0.39748391378014786,0.4375500188313757,Sunday,Rand Choice 2,0.3140655814790091,High,34098.83656277197,,G5,constant_value,4.3090372151197185,0.3140655814790091,,,-0.31956786179853325,,,,1
,Sheila,Mitchell,1924-07-23,,,04130 Smith Streets Suite 435,Jacobshire,UT,,276.8946152691207,label num lo 3,-2.854995579649364,label num hi 3,q_const_0,,2.840655498327135,constant_value,q_const_0,Q1,,-1.5563386442675384,-0.36219059989733104,-1.5563386442675384,,Rand Choice 1,-0.8654492119606938,Low,56164.670722873314,6.1583769787855385,G2,constant_value,-0.2591260514959699,-0.8654492119606938,0.19650714906228656,-1.7201103117562866,0.43939690545104476,,-0.23338441731916187,,0
,John,Ryan,1946-04-13,929-679-1320,goodwintimothy@example.org,86072 Jones Canyon,Mayerview,VA,,,label num lo 3,-1.5116354858451166,,q_const_0,,0.4533862123512826,constant_value,q_const_0,Q2,,-0.9957144739624235,0.5515718539201871,-0.9957144739624235,Wednesday,Rand Choice 1,-1.3486057786201084,Low,44117.91982982943,,G3,constant_value,0.8318024594501119,-1.3486057786201084,0.6972633987909402,-0.3342340963616262,,-0.28086241909950094,,South,1
,Linda,Ross,1926-04-10,,,34636 Johnson Junctions,New Dylanfort,WV,72696,397.3797129940479,,5.165418415928674,label num hi 12,q_const_0,0.9273304803955236,7.287146965479023,constant_value,q_const_0,Q4,4.264264999986201,2.0458611514505924,-1.1740114857847512,2.0458611514505924,Sunday,Rand Choice 2,-1.9015826106409448,High,50431.77547775476,,G6,constant_value,-0.8307983655784428,-1.9015826106409448,0.9568534378695149,-0.60949015880684,-0.7877318434727787,,-0.3021206392221423,West,1
binary_1,Laura,Beasley,1914-04-05,+1-898-316-2938x6067,perrystacy@example.org,99238 Miller Extension,Mooretown,NY,48109,,,2.3153671970374905,label num hi 1,q_const_0,0.26860079160888173,0.520460923333653,constant_value,q_const_0,Q3,,1.1324962600043706,0.046790387046129873,1.1324962600043706,Tuesday,Rand Choice 1,1.1242204452194455,High,,0.6738125909988537,G5,constant_value,-2.7316848268743716,1.1242204452194455,,-0.5796712930252462,,,-0.39912356480647115,,1
binary_2,David,,,,,0613 George Centers Suite 602,Sanchezview,MI,35587,,label num lo 3,-0.5508134472651529,,q_const_0,0.31110470644655697,,constant_value,q_const_0,Q2,,-0.42984742261243736,0.10984282763078405,-0.42984742261243736,Thursday,Rand Choice 2,-0.49909653798433795,Low,61093.056103717936,,G4,constant_value,0.5813728468084084,-0.49909653798433795,,-1.3681249092410548,,-0.8724510269855472,2.3778809127071048,South,1
,Amber,Grant,,,,89899 Aaron Mall Apt. 151,Hillbury,,65013,,,-1.6313921887267466,,q_const_0,,0.8765009277459039,constant_value,q_const_0,Q2,,-0.9285342175573674,1.9284806896912978,-0.9285342175573674,,Rand Choice 2,-0.45638661584276674,Low,53988.17654638489,0.5902179478941232,G3,constant_value,-0.11245933653556017,-0.45638661584276674,,0.220103825049877,-0.3965054073709123,0.021965140321899394,,West,0
binary_1,Marisa,,,+1-459-340-4022x2797,,,,,,343.79157860514846,label num lo 3,0.8606003027571791,label num hi 4,q_const_0,0.5766080251391106,-0.4742443408424619,constant_value,q_const_0,Q3,,0.16968144556349296,-0.7037440453454139,0.16968144556349296,Monday,Rand Choice 2,-0.9305987929121097,,31084.917974539287,,G4,constant_value,-0.6978210326046338,-0.9305987929121097,0.6184043272407138,0.6634066845791348,0.438380109159482,,-0.8876735334916512,,1
,Jonathan,Hunter,1972-08-24,+1-229-877-6701x30522,,42120 Carroll Village,South Hayley,WA,,353.87495551998876,,0.14371314659595585,,q_const_0,,-0.056227310023079013,constant_value,q_const_0,Q3,,-0.14495715285406519,-0.5176066932625478,-0.14495715285406519,Wednesday,Rand Choice 2,-0.784814884032637,High,32502.373010186155,-1.2956739934335921,G4,constant_value,1.1756843002008157,-0.784814884032637,0.7838949212957855,-0.1507747188553217,-0.13272242969004483,0.262119856248744,,West,0
binary_2,William,Clayton,,001-384-263-4840x7699,gonzalesshannon@example.com,,Lake Michaelfurt,,,310.5273402737401,,3.532646372726359,,q_const_0,,,constant_value,q_const_0,Q4,4.309783856403736,1.7760308316116704,,1.7760308316116704,Sunday,Rand Choice 1,1.6686967048046806,,,,G6,constant_value,6.491810375713481,1.6686967048046806,,0.8113921428828894,0.3666416101821837,0.6925867198675418,0.4785460339850356,West,1
binary_1,Debra,Anderson,1995-04-11,,,2276 Martinez Village Suite 395,Adamville,,,,label num lo 3,7.255314709376745,label num hi 6,q_const_0,0.9920658556295427,,constant_value,q_const_0,Q4,3.936211939423802,3.3580271605704852,0.4683335635288354,3.3580271605704852,Tuesday,Rand Choice 2,0.5357467015899797,High,,,G6,constant_value,4.406267672575503,0.5357467015899797,,0.06798575267315846,,,-0.9032074017515439,East,1
,,Palmer,,,,9204 Mercado Rapid,Port Benjamin,,37948,323.77442814090676,label num lo 2,-1.7522890650739762,label num hi 8,q_const_0,,0.707903667414393,constant_value,q_const_0,Q2,,-1.0676394487710172,,-1.0676394487710172,Wednesday,Rand Choice 1,-1.0554373616464363,,47989.95623957165,5.9328120199955805,G3,constant_value,-1.8381106482907725,-1.0554373616464363,0.548745304010343,0.7147379365726233,,0.42610979345060707,0.7131564687036199,,0
binary_1,Sharon,,2011-05-26,(572)728-8369x4958,,1645 Scott Coves,Michaelmouth,TX,35497,328.88641468087053,label num lo 2,-3.3846560509847645,label num hi 4,q_const_0,,,constant_value,q_const_0,Q1,,-1.938409593062293,-0.9964710913510428,-1.938409593062293,Sunday,Rand Choice 2,-1.84205777971007,,,,G1,constant_value,-1.9736666223251003,-1.84205777971007,0.30971742277723957,-0.5344646410815591,-2.3322323706065426,,-2.691929019242046,,1
binary_1,Jennifer,Davis,,(945)812-0445,,1265 Janet Junction,South Amandaborough,,31017,,label num lo 3,6.701449351589058,label num hi 12,q_const_0,0.9768450106172197,7.226514593947885,constant_value,q_const_0,Q4,,2.7853136257620967,-0.5054274737609649,2.7853136257620967,Saturday,Rand Choice 2,-1.7406937082827758,,49140.69426141314,5.18964162959675,G6,constant_value,6.966650490745581,-1.7406937082827758,,-0.0816884685470963,0.855519810500488,,,North,1
binary_2,,,,,smithbrandon@example.org,9567 Gene Shoal,South Jesus,,,,label num lo 2,1.2466653161257413,label num hi 11,q_const_0,0.7948100873036661,,constant_value,q_const_0,Q3,-0.6317910855785407,0.3550689615187421,,0.3550689615187421,Monday,Rand Choice 2,-0.8935384874531752,,52694.38765082119,2.149825094170284,G5,constant_value,-0.9248864726874313,-0.8935384874531752,,,0.44664181122401275,,0.31768423890252234,,1
binary_2,Tyler,Brooks,2011-04-04,001-570-366-6346,,,Lisaburgh,,84573,378.8007848932696,label num lo 2,-3.1122964596894724,label num hi 11,q_const_0,0.07929615980438715,-0.22710086672015795,constant_value,q_const_0,Q1,-3.3703959508187564,-1.3456648338110606,-0.8054906103719193,-1.3456648338110606,Thursday,Rand Choice 1,1.5322974849918807,,38302.77190269134,7.054170740075125,G2,constant_value,-0.6226707082445162,1.5322974849918807,0.03729539667570971,-1.173101494845152,0.47487781958477376,,-0.010649407387283358,,0
binary_1,Rachel,Glenn,1994-01-13,,christie38@example.net,,West Briannaberg,,,252.33412126927314,label num lo 3,2.9289288046672795,,q_const_0,,,constant_value,q_const_0,Q4,,1.0097622736406522,-1.3188190641994264,1.0097622736406522,,Rand Choice 2,-1.8418833960111414,High,46638.98498078523,,G6,constant_value,2.1144274794776097,-1.8418833960111414,0.7287768334820641,-0.536542936310854,0.2556047398376483,,-0.4516127776484647,West,1
binary_1,Rachel,Wallace,1989-04-04,937-483-4672x30010,,86050 Sutton Brook Suite 925,West Colleenville,NM,,409.40529223205516,label num lo 2,2.466724915288704,,q_const_0,,0.9238517045272636,constant_value,q_const_0,Q4,,0.9358282675327207,-0.6307362345666737,0.9358282675327207,,Rand Choice 1,-0.8134587798381052,High,58628.57309382872,5.758024154315839,G5,constant_value,1.0284087633501684,-0.8134587798381052,,-1.7147919457545002,-0.49075926292499067,,,,1
,,Macdonald,,6236240772,,,,,,,label num lo 1,-2.2925753171112966,,q_const_0,,-3.217967828768285,constant_value,q_const_0,Q1,1.9587425407054642,-1.131598819011737,,-1.131598819011737,Wednesday,Rand Choice 1,0.3095448708374805,Low,51488.30648879974,,G3,constant_value,-0.2513550858207443,0.3095448708374805,0.21614414875526616,-0.6382115058633555,-1.5034050987274825,-0.6073304404368185,-0.7456911767453105,,0
binary_2,John,,1937-08-14,,,31931 Parker Light Apt. 246,East Charlesbury,NM,90896,,label num lo 2,-4.137395325002318,,q_const_0,,,constant_value,q_const_0,Q1,-2.7370701501567987,-1.9292554163582496,-1.213924145916708,-1.9292554163582496,Thursday,Rand Choice 1,0.7718697588716928,Low,38284.17505286378,,G1,constant_value,-1.5838312497653133,0.7718697588716928,,,-0.23052846490349202,,0.5346107404936963,North,0
binary_1,Tracy,,1998-06-28,8386275834,,,South Michael,WI,,495.50680937972487,label num lo 3,-2.848031542255749,label num hi 12,q_const_0,0.18391219463360836,3.0922307469904786,constant_value,q_const_0,Q1,,-1.3481639947181323,0.998080852921338,-1.3481639947181323,Wednesday,Rand Choice 1,0.61980273030334,,,,G2,constant_value,0.470871125916021,0.61980273030334,,-0.01636394699946429,,0.016752837531713867,,West,0
binary_1,Diana,,2006-07-02,,paige31@example.org,1982 Alexis Lake Apt. 345,Robertside,,34092,226.84129720400074,label num lo 2,0.6456944753583282,,q_const_0,0.7862673044166943,,constant_value,q_const_0,,,0.23144193715187,-1.0250258819117877,0.23144193715187,Monday,Rand Choice 1,0.24436243836809668,,54759.697907622285,,G4,constant_value,-0.4015738797494629,0.24436243836809668,0.6386497681704368,-1.5870434075587705,0.9298532654230364,-0.5938464813708338,-0.5053676940101576,South,1
,,Le,1927-08-13,(275)364-3366,,,Jeremyfort,TN,88994,446.1603194965893,label num lo 2,0.280629141663705,,q_const_0,,2.2349889043665874,constant_value,q_const_0,Q3,2.148811458425717,0.12748745124511995,,0.12748745124511995,Thursday,Rand Choice 1,0.726445934259421,,47037.968916388534,3.457090971804391,G4,constant_value,-2.8800893461425603,0.726445934259421,0.31231636720283407,0.32056006745254145,,,1.3762435241690005,South,1
binary_1,Stephanie,Jones,1913-01-20,001-210-580-3715x979,dorothydavis@example.net,3900 Hines Route Suite 226,Port Nicolechester,WY,,144.54229119056077,label num lo 1,5.597540497124694,,q_const_0,,5.507937410617457,constant_value,q_const_0,Q4,,2.9603170057208557,-1.7396381969261476,2.9603170057208557,,Rand Choice 2,3.263788258400895,High,53049.91419076775,3.1226269975973127,G6,constant_value,1.431479392744812,3.263788258400895,0.7695425616827254,0.04147979397625219,,,-0.7715007699712116,,1
,Ashlee,Fitzgerald,1980-11-01,608.337.9423x45787,,,Lake Yvonnefurt,,,367.49114254554127,label num lo 3,3.10522589830055,,q_const_0,,,constant_value,q_const_0,Q4,5.107714502605483,1.388979244509299,-0.9424919309074821,1.388979244509299,Saturday,Rand Choice 2,0.30996695419804854,,43449.87990161152,,G6,constant_value,5.60397080206753,0.30996695419804854,0.8732230946032411,0.8078484994575551,0.45355832290536874,0.16941848492537287,1.8790516386512197,,1
,Michael,,1984-11-03,2076865358,,91182 Kevin Knolls Apt. 361,,,23452,307.71547868766254,label num lo 3,2.6809677121184547,label num hi 8,q_const_0,,,constant_value,q_const_0,Q4,-0.6820424229204956,1.1586539067255721,0.8858635996216632,1.1586539067255721,Saturday,Rand Choice 2,0.07646492932934801,,,,,constant_value,1.2905804599341302,0.07646492932934801,0.8691103224644028,1.79187038654913,0.15184024154934117,1.9372903891398852,,North,1
,Sara,,2004-08-08,(272)288-0386,,96419 Austin Tunnel,Lindaville,,,400.29058929065224,,-2.643771050789994,label num hi 6,q_const_0,,1.6993014826378667,constant_value,q_const_0,Q1,-2.2052815441204605,-1.0439073153124672,1.1903441649294166,-1.0439073153124672,Tuesday,Rand Choice 2,2.133711600061084,Low,60204.72649637163,,G2,constant_value,3.1143090504984325,2.133711600061084,0.397902051042004,-0.38487762273390785,-0.6539535332987734,,0.11339554535323615,,0
binary_2,Jordan,Lee,1976-12-10,825.357.2374,,2132 Christopher Junctions Suite 591,,LA,,,label num lo 2,3.406947382558759,label num hi 10,q_const_0,0.9327334814326795,,constant_value,q_const_0,Q4,,1.7257458857857668,-0.39568517722296925,1.7257458857857668,,Rand Choice 1,1.7296554491356506,High,,0.3797889203809799,,constant_value,1.9613917576528321,1.7296554491356506,,-1.4783729070252687,,,0.6127143971802803,,1
,Richard,,1988-10-29,(390)907-3439x821,,19074 Kristen Forge,Gilbertmouth,NE,24591,,label num lo 3,-3.2889439414462034,,q_const_0,,2.8289340673206667,constant_value,q_const_0,Q1,-4.475207171320125,-1.4963622975156636,-0.2673382374713278,-1.4963622975156636,Thursday,Rand Choice 2,1.0379108198670608,Low,,,G2,constant_value,-2.7267547583256078,1.0379108198670608,,0.5877333841562609,,0.6532707465459923,-0.21045975775565684,,0
binary_2,Christopher,Stewart,,+1-384-559-4606,,75011 Carlson Mountain Suite 924,New Donald,HI,,326.555823942211,label num lo 1,4.933732462319063,label num hi 3,q_const_0,,6.259629639623387,constant_value,q_const_0,Q4,3.78269479413006,2.568945687726421,0.8196183570622778,2.568945687726421,,Rand Choice 2,2.6737824333072697,,57953.88010200598,,G6,constant_value,3.1080842741612926,2.6737824333072697,0.9081260171417769,0.9364699745879796,-0.7342235962035301,1.0064203735122217,-0.3855349145662586,West,1
binary_1,Kelly,Rodriguez,1963-07-01,(297)412-2490x72881,,8529 Taylor Drives Suite 274,Marshallberg,,,,label num lo 3,2.744131135632565,label num hi 1,q_const_0,,2.3769790745843586,constant_value,q_const_0,Q4,,1.093290976015318,-1.684077785559517,1.093290976015318,Monday,Rand Choice 1,-0.6110475717124304,,53898.28340352356,,G5,constant_value,-1.4640068913067803,-0.6110475717124304,,-0.5589430376854252,0.8891682654446855,-0.5043985331206274,0.20262323855421316,,1
